position,line_bucket,is_favorite,total_bucket,rows,over_hit_rate,under_hit_rate,push_rate,avg_over_price,avg_under_price,blind_over_roi,blind_under_roi
HB,5.5,True,high_total_47_plus,17.0,0.4117647058823529,0.5882352941176471,0.0,1.9523529411764704,1.8576470588235294,-0.20176470588235296,0.08647058823529412
HB,6.5,False,low_total_<42,2.0,0.0,1.0,0.0,2.14,1.68,-1.0,0.6799999999999999
HB,6.5,False,mid_total_42_47,5.0,0.4,0.6,0.0,2.104,1.738,-0.252,-0.025999999999999978
HB,6.5,False,high_total_47_plus,6.0,0.16666666666666666,0.8333333333333334,0.0,1.9816666666666665,1.8100000000000003,-0.6533333333333333,0.52
HB,6.5,True,low_total_<42,2.0,0.0,1.0,0.0,2.085,1.75,-1.0,0.75
HB,6.5,True,mid_total_42_47,3.0,0.3333333333333333,0.6666666666666666,0.0,1.9466666666666665,1.8266666666666664,-0.32666666666666666,0.24
HB,6.5,True,high_total_47_plus,8.0,0.5,0.5,0.0,2.08125,1.75625,-0.03125,-0.1825
HB,7+,True,mid_total_42_47,2.0,1.0,0.0,0.0,2.085,1.7400000000000002,1.085,-1.0
TE,<=2.5,False,low_total_<42,27.0,0.6666666666666666,0.3333333333333333,0.0,1.9703703703703705,1.8870370370370366,0.28703703703703703,-0.3951851851851852
TE,<=2.5,False,mid_total_42_47,34.0,0.4411764705882353,0.5588235294117647,0.0,1.9032352941176474,1.965,-0.18176470588235294,0.0838235294117647
TE,<=2.5,False,high_total_47_plus,25.0,0.56,0.44,0.0,1.95,1.9044000000000003,0.0864,-0.1592
TE,<=2.5,True,low_total_<42,28.0,0.5,0.5,0.0,1.916785714285714,1.9125,-0.04321428571428572,-0.0275
TE,<=2.5,True,mid_total_42_47,46.0,0.4782608695652174,0.5217391304347826,0.0,1.8547826086956514,1.9997826086956523,-0.17021739130434785,-0.01152173913043475
TE,<=2.5,True,high_total_47_plus,22.0,0.45454545454545453,0.5454545454545454,0.0,1.8095454545454543,1.9986363636363635,-0.18454545454545457,0.07681818181818184
TE,3.5,False,low_total_<42,84.0,0.5595238095238095,0.44047619047619047,0.0,1.9075,1.9292857142857143,0.033928571428571405,-0.18238095238095237
TE,3.5,False,mid_total_42_47,93.0,0.5053763440860215,0.4946236559139785,0.0,1.8819354838709677,1.9452688172043011,-0.06419354838709676,-0.05881720430107526
