decimal_odds,breakeven_prob,projection_minus_line,p_over,edge_prob,ev_per_1_unit,ev_percent
1.95,0.5128205128205129,26,0.6478888983589953,0.13506838553848244,0.2633833518000408,26.33833518000408
1.95,0.5128205128205129,27,0.6532937146058462,0.1404732017853333,0.2739227434814,27.39227434814
1.95,0.5128205128205129,28,0.6586675098730354,0.14584699705252246,0.2844016442524189,28.44016442524189
1.95,0.5128205128205129,29,0.6640093232806821,0.1511888104601692,0.29481818039733,29.481818039733
1.95,0.5128205128205129,30,0.6693182132617195,0.1564977004412066,0.30517051586035293,30.517051586035294
1.95,0.5128205128205129,31,0.6745932580452039,0.16177274522469098,0.31545685318814753,31.545685318814755
1.95,0.5128205128205129,32,0.6798335561198192,0.16701304329930633,0.32567543443364744,32.56754344336474
1.95,0.5128205128205129,33,0.6850382266772079,0.17221771385669504,0.33582454202055545,33.582454202055544
1.95,0.5128205128205129,34,0.6902064100347889,0.177385897214276,0.34590249956783825,34.59024995678382
1.95,0.5128205128205129,35,0.6953372680377502,0.18251675521723731,0.3559076726736129,35.59076726736129
1.95,0.5128205128205129,36,0.7004299844399333,0.18760947161942043,0.3658384696578699,36.58384696578699
1.95,0.5128205128205129,37,0.7054837652633545,0.19266325244284166,0.37569334226354134,37.56933422635414
1.95,0.5128205128205129,38,0.7104978391361388,0.19767732631562596,0.3854707863154707,38.54707863154707
1.95,0.5128205128205129,39,0.71547145760867,0.20265094478815715,0.3951693423369066,39.51693423369066
1.95,0.5128205128205129,40,0.72040389544779,0.20758338262727716,0.4047875961231906,40.47875961231906
2.0,0.5,0,0.5,0.0,0.0,0.0
2.0,0.5,1,0.5058247669357622,0.005824766935762171,0.011649533871524342,1.1649533871524342
2.0,0.5,2,0.5116482922409993,0.01164829224099928,0.02329658448199856,2.329658448199856
2.0,0.5,3,0.5174693350791425,0.0174693350791425,0.034938670158285,3.4938670158285
2.0,0.5,4,0.5232866562006897,0.023286656200689704,0.04657331240137941,4.657331240137941
2.0,0.5,5,0.5290990187346243,0.029099018734624282,0.058198037469248565,5.8198037469248565
2.0,0.5,6,0.5349051889773018,0.03490518897730177,0.06981037795460354,6.981037795460354
2.0,0.5,7,0.5407039371779638,0.040703937177963834,0.08140787435592767,8.140787435592767
2.0,0.5,8,0.5464940383200472,0.04649403832004717,0.09298807664009434,9.298807664009434
2.0,0.5,9,0.5522742728974601,0.05227427289746012,0.10454854579492023,10.454854579492023
2.0,0.5,10,0.5580434276850068,0.05804342768500681,0.11608685537001362,11.608685537001362
2.0,0.5,11,0.5638002965021484,0.06380029650214836,0.12760059300429671,12.76005930042967
2.0,0.5,12,0.5695436809692986,0.06954368096929864,0.13908736193859728,13.908736193859728
2.0,0.5,13,0.5752723912558668,0.07527239125586682,0.15054478251173364,15.054478251173364
2.0,0.5,14,0.5809852468192658,0.08098524681926578,0.16197049363853155,16.197049363853154
2.0,0.5,15,0.5866810771341253,0.08668107713412532,0.17336215426825063,17.336215426825063
2.0,0.5,16,0.5923587224109577,0.09235872241095766,0.18471744482191532,18.471744482191532
2.0,0.5,17,0.5980170343035403,0.09801703430354025,0.1960340686070805,19.60340686070805
2.0,0.5,18,0.603654876604302,0.10365487660430195,0.2073097532086039,20.730975320860388
2.0,0.5,19,0.6092711259270067,0.10927112592700672,0.21854225185401344,21.854225185401344
2.0,0.5,20,0.614864672376058,0.11486467237605802,0.22972934475211604,22.972934475211602
2.0,0.5,21,0.6204344202017582,0.12043442020175821,0.24086884040351642,24.08688404035164
2.0,0.5,22,0.6259792884408845,0.12597928844088446,0.2519585768817689,25.195857688176893
2.0,0.5,23,0.6314982115419572,0.13149821154195718,0.26299642308391435,26.299642308391434
2.0,0.5,24,0.6369901399746066,0.13699013997460663,0.27398027994921326,27.398027994921325
2.0,0.5,25,0.6424540408224595,0.1424540408224595,0.284908081644919,28.4908081644919
2.0,0.5,26,0.6478888983589953,0.14788889835899532,0.29577779671799065,29.577779671799064
2.0,0.5,27,0.6532937146058462,0.15329371460584618,0.30658742921169235,30.658742921169235
2.0,0.5,28,0.6586675098730354,0.15866750987303535,0.3173350197460707,31.73350197460707
2.0,0.5,29,0.6640093232806821,0.16400932328068207,0.32801864656136415,32.801864656136416
2.0,0.5,30,0.6693182132617195,0.16931821326171947,0.33863642652343895,33.8636426523439
2.0,0.5,31,0.6745932580452039,0.17459325804520387,0.34918651609040774,34.91865160904077
2.0,0.5,32,0.6798335561198192,0.17983355611981922,0.35966711223963843,35.96671122396384
2.0,0.5,33,0.6850382266772079,0.18503822667720793,0.37007645335441586,37.00764533544159
2.0,0.5,34,0.6902064100347889,0.1902064100347889,0.3804128200695778,38.04128200695778
2.0,0.5,35,0.6953372680377502,0.1953372680377502,0.3906745360755004,39.06745360755004
2.0,0.5,36,0.7004299844399333,0.20042998443993332,0.40085996887986663,40.08599688798667
2.0,0.5,37,0.7054837652633545,0.20548376526335455,0.4109675305267091,41.096753052670906
2.0,0.5,38,0.7104978391361388,0.21049783913613884,0.4209956782722777,42.099567827227766
2.0,0.5,39,0.71547145760867,0.21547145760867004,0.4309429152173401,43.09429152173401
2.0,0.5,40,0.72040389544779,0.22040389544779004,0.4408077908955801,44.08077908955801
2.05,0.48780487804878053,0,0.5,0.012195121951219468,0.02499999999999991,2.499999999999991
2.05,0.48780487804878053,1,0.5058247669357622,0.01801988888698164,0.03694077221831238,3.694077221831238
2.05,0.48780487804878053,2,0.5116482922409993,0.023843414192218748,0.04887899909404847,4.887899909404847
2.05,0.48780487804878053,3,0.5174693350791425,0.029664457030361968,0.060812136912242076,6.081213691224208
2.05,0.48780487804878053,4,0.5232866562006897,0.03548177815190917,0.07273764521141379,7.273764521141379
2.05,0.48780487804878053,5,0.5290990187346243,0.04129414068584375,0.08465298840597968,8.465298840597967
2.05,0.48780487804878053,6,0.5349051889773018,0.04710031092852124,0.09655563740346851,9.655563740346851
2.05,0.48780487804878053,7,0.5407039371779638,0.0528990591291833,0.10844307121482577,10.844307121482577
2.05,0.48780487804878053,8,0.5464940383200472,0.05868916027126664,0.12031277855609657,12.031277855609657
2.05,0.48780487804878053,9,0.5522742728974601,0.06446939484867958,0.1321622594397931,13.21622594397931
2.05,0.48780487804878053,10,0.5580434276850068,0.07023854963622628,0.14398902675426384,14.398902675426385
2.05,0.48780487804878053,11,0.5638002965021484,0.07599541845336782,0.15579060782940402,15.579060782940402
2.05,0.48780487804878053,12,0.5695436809692986,0.0817388029205181,0.16756454598706205,16.756454598706206
2.05,0.48780487804878053,13,0.5752723912558668,0.08746751320708629,0.17930840207452692,17.930840207452693
2.05,0.48780487804878053,14,0.5809852468192658,0.09318036877048524,0.19101975597949472,19.101975597949473
2.05,0.48780487804878053,15,0.5866810771341253,0.09887619908534478,0.2026962081249568,20.26962081249568
2.05,0.48780487804878053,16,0.5923587224109577,0.10455384436217713,0.21433538094246307,21.43353809424631
2.05,0.48780487804878053,17,0.5980170343035403,0.11021215625475972,0.22593492032225737,22.593492032225736
2.05,0.48780487804878053,18,0.603654876604302,0.11584999855552142,0.23749249703881892,23.74924970388189
2.05,0.48780487804878053,19,0.6092711259270067,0.12146624787822619,0.24900580815036366,24.900580815036367
2.05,0.48780487804878053,20,0.614864672376058,0.1270597943272775,0.26047257837091886,26.047257837091887
2.05,0.48780487804878053,21,0.6204344202017582,0.13262954215297768,0.27189056141360424,27.189056141360425
2.05,0.48780487804878053,22,0.6259792884408845,0.13817441039210393,0.2832575413038131,28.32575413038131
2.05,0.48780487804878053,23,0.6314982115419572,0.14369333349317664,0.29457133366101207,29.457133366101207
2.05,0.48780487804878053,24,0.6369901399746066,0.1491852619258261,0.3058297869479435,30.58297869479435
2.05,0.48780487804878053,25,0.6424540408224595,0.15464916277367896,0.3170307836860419,31.70307836860419
2.05,0.48780487804878053,26,0.6478888983589953,0.1600840203102148,0.3281722416359403,32.81722416359403
2.05,0.48780487804878053,27,0.6532937146058462,0.16548883655706564,0.3392521149419846,33.92521149419846
2.05,0.48780487804878053,28,0.6586675098730354,0.17086263182425482,0.3502683952397223,35.02683952397223
2.05,0.48780487804878053,29,0.6640093232806821,0.17620444523190154,0.3612191127253981,36.121911272539805
2.05,0.48780487804878053,30,0.6693182132617195,0.18151333521293894,0.37210233718652486,37.21023371865249
2.05,0.48780487804878053,31,0.6745932580452039,0.18678837999642334,0.38291617899266783,38.29161789926678
2.05,0.48780487804878053,32,0.6798335561198192,0.19202867807103868,0.3936587900456293,39.365879004562935
2.05,0.48780487804878053,33,0.6850382266772079,0.1972333486284274,0.40432836468827615,40.43283646882762
2.05,0.48780487804878053,34,0.6902064100347889,0.20240153198600835,0.4149231405713171,41.49231405713171
2.05,0.48780487804878053,35,0.6953372680377502,0.20753238998896967,0.4254413994773878,42.54413994773878
2.05,0.48780487804878053,36,0.7004299844399333,0.21262510639115278,0.4358814681018631,43.58814681018631
2.05,0.48780487804878053,37,0.7054837652633545,0.217678887214574,0.44624171878987673,44.624171878987674
2.05,0.48780487804878053,38,0.7104978391361388,0.2226929610873583,0.45652057022908454,45.65205702290845
2.05,0.48780487804878053,39,0.71547145760867,0.2276665795598895,0.46671648809777344,46.671648809777345
2.05,0.48780487804878053,40,0.72040389544779,0.2325990173990095,0.47682798566796947,47.68279856679695
2.1,0.47619047619047616,0,0.5,0.023809523809523836,0.050000000000000044,5.000000000000004
2.1,0.47619047619047616,1,0.5058247669357622,0.029634290745286007,0.06223201056510064,6.223201056510064
2.1,0.47619047619047616,2,0.5116482922409993,0.03545781605052312,0.07446141370609849,7.446141370609849
2.1,0.47619047619047616,3,0.5174693350791425,0.04127885888866634,0.08668560366619926,8.668560366619927
2.1,0.47619047619047616,4,0.5232866562006897,0.04709618001021354,0.0989019780214484,9.89019780214484
2.1,0.47619047619047616,5,0.5290990187346243,0.05290854254414812,0.11110793934271102,11.1107939342711
2.1,0.47619047619047616,6,0.5349051889773018,0.05871471278682561,0.12330089685233381,12.33008968523338
2.1,0.47619047619047616,7,0.5407039371779638,0.06451346098748767,0.1354782680737241,13.54782680737241
2.1,0.47619047619047616,8,0.5464940383200472,0.070303562129571,0.14763748047209913,14.763748047209912
2.1,0.47619047619047616,9,0.5522742728974601,0.07608379670698395,0.1597759730846663,15.97759730846663
2.1,0.47619047619047616,10,0.5580434276850068,0.08185295149453065,0.1718911981385144,17.189119813851438
2.1,0.47619047619047616,11,0.5638002965021484,0.08760982031167219,0.18398062265451165,18.398062265451166
2.1,0.47619047619047616,12,0.5695436809692986,0.09335320477882247,0.19604173003552716,19.604173003552717
2.1,0.47619047619047616,13,0.5752723912558668,0.09908191506539066,0.20807202163732041,20.807202163732043
2.1,0.47619047619047616,14,0.5809852468192658,0.10479477062878961,0.22006901832045822,22.006901832045823
2.1,0.47619047619047616,15,0.5866810771341253,0.11049060094364915,0.2320302619816632,23.20302619816632
2.1,0.47619047619047616,16,0.5923587224109577,0.1161682462204815,0.24395331706301115,24.395331706301114
2.1,0.47619047619047616,17,0.5980170343035403,0.12182655811306409,0.2558357720374346,25.583577203743456
2.1,0.47619047619047616,18,0.603654876604302,0.12746440041382578,0.26767524086903416,26.767524086903414
2.1,0.47619047619047616,19,0.6092711259270067,0.13308064973653055,0.2794693644467141,27.94693644467141
2.1,0.47619047619047616,20,0.614864672376058,0.13867419618558186,0.2912158119897219,29.12158119897219
2.1,0.47619047619047616,21,0.6204344202017582,0.14424394401128204,0.3029122824236923,30.29122824236923
2.1,0.47619047619047616,22,0.6259792884408845,0.1497888122504083,0.31455650572585747,31.455650572585746
2.1,0.47619047619047616,23,0.6314982115419572,0.155307735351481,0.3261462442381101,32.61462442381101
2.1,0.47619047619047616,24,0.6369901399746066,0.16079966378413046,0.33767929394667395,33.7679293946674
2.1,0.47619047619047616,25,0.6424540408224595,0.16626356463198333,0.349153485727165,34.915348572716496
2.1,0.47619047619047616,26,0.6478888983589953,0.17169842216851916,0.36056668655389024,36.056668655389025
2.1,0.47619047619047616,27,0.6532937146058462,0.17710323841537,0.37191680067227706,37.19168006722771
2.1,0.47619047619047616,28,0.6586675098730354,0.1824770336825592,0.38320177073337425,38.320177073337426
2.1,0.47619047619047616,29,0.6640093232806821,0.1878188470902059,0.39441957888943247,39.44195788894325
2.1,0.47619047619047616,30,0.6693182132617195,0.1931277370712433,0.405568247849611,40.5568247849611
2.1,0.47619047619047616,31,0.6745932580452039,0.1984027818547277,0.41664584189492815,41.664584189492814
2.1,0.47619047619047616,32,0.6798335561198192,0.20364307992934305,0.4276504678516204,42.76504678516204
2.1,0.47619047619047616,33,0.6850382266772079,0.20884775048673176,0.4385802760221367,43.85802760221367
2.1,0.47619047619047616,34,0.6902064100347889,0.21401593384431272,0.4494334610730567,44.94334610730567
2.1,0.47619047619047616,35,0.6953372680377502,0.21914679184727404,0.4602082628792755,46.020826287927555
2.1,0.47619047619047616,36,0.7004299844399333,0.22423950824945715,0.47090296732386006,47.09029673238601
2.1,0.47619047619047616,37,0.7054837652633545,0.22929328907287838,0.4815159070530446,48.15159070530446
2.1,0.47619047619047616,38,0.7104978391361388,0.23430736294566268,0.4920454621858916,49.204546218589165
2.1,0.47619047619047616,39,0.71547145760867,0.23928098141819387,0.5024900609782071,50.24900609782071
2.1,0.47619047619047616,40,0.72040389544779,0.24421341925731388,0.5128481804403592,51.284818044035916
