season,week,source,scoring,position,player,player_clean,team,fpid,mflid,filename,fp_points_std,fp_points_half,fp_points_ppr,fp_receptions,fp_receiving_yds,fp_receiving_tds,fp_rush_att,fp_rush_yds,fp_rush_tds,fp_pass_att,fp_pass_cmp,fp_pass_yds,fp_pass_tds,fp_pass_int,fp_fumbles,fp_ret_tds,fp_2pt_tds
2024,16,fantasypros_api,STD,TE,Trey McBride,trey mcbride,ARI,22936,15794.0,trey-mcbride.php,9.15,12.46,15.76,6.61,68.22,0.41,,,,,,,,,0.05,0.0,0.0
2024,16,fantasypros_api,STD,TE,Brock Bowers,brock bowers,LV,22955,16641.0,brock-bowers.php,9.05,12.07,15.09,6.04,67.83,0.38,,,,,,,,,0.06,0.0,0.0
2024,16,fantasypros_api,STD,TE,George Kittle,george kittle,SF,16499,13299.0,george-kittle.php,8.9,11.49,14.07,5.17,65.16,0.41,,,,,,,,,0.05,0.0,0.0
2024,16,fantasypros_api,STD,TE,Jonnu Smith,jonnu smith,FA,16460,13193.0,jonnu-smith.php,7.88,10.67,13.46,5.59,57.13,0.38,,,,,,,,,0.05,0.0,0.0
2024,16,fantasypros_api,STD,TE,Travis Kelce,travis kelce,KC,11594,11244.0,travis-kelce.php,7.29,10.15,13.01,5.72,53.14,0.35,,,,,,,,,0.06,0.0,0.0
2024,16,fantasypros_api,STD,TE,Sam LaPorta,sam laporta,DET,22978,16214.0,sam-laporta.php,7.08,9.34,11.6,4.52,49.57,0.37,,,,,,,,,0.04,0.0,0.0
2024,16,fantasypros_api,STD,TE,Hunter Henry,hunter henry,NE,15561,12676.0,hunter-henry.php,6.0,8.29,10.58,4.57,44.93,0.26,,,,,,,,,0.01,0.0,0.0
2024,16,fantasypros_api,STD,TE,T.J. Hockenson,tj hockenson,MIN,18290,14138.0,tj-hockenson.php,5.88,8.05,10.21,4.33,45.44,0.24,,,,,,,,,0.05,0.0,0.0
2024,16,fantasypros_api,STD,TE,Dalton Kincaid,dalton kincaid,BUF,25247,16213.0,dalton-kincaid.php,6.04,8.07,10.1,4.06,43.02,0.31,,,,,,,,,0.05,0.0,0.0
2024,16,fantasypros_api,STD,TE,David Njoku,david njoku,LAC,16399,13192.0,david-njoku.php,5.84,7.88,9.93,4.09,41.32,0.3,,,,,,,,,0.05,0.0,0.0
2024,16,fantasypros_api,STD,TE,Brenton Strange,brenton strange,JAC,25345,16269.0,brenton-strange.php,5.54,7.69,9.83,4.3,41.99,0.24,,,,,,,,,0.04,0.0,0.0
2024,16,fantasypros_api,STD,TE,Pat Freiermuth,pat freiermuth,PIT,20163,15331.0,pat-freiermuth.php,5.52,7.49,9.45,3.93,40.82,0.26,,,,,,,,,0.05,0.0,0.0
2024,16,fantasypros_api,STD,TE,Mark Andrews,mark andrews,BAL,17269,13671.0,mark-andrews.php,5.88,7.47,9.06,3.18,36.71,0.39,,,,,,,,,0.05,0.0,0.0
2024,16,fantasypros_api,STD,TE,Tucker Kraft,tucker kraft,GB,25298,16222.0,tucker-kraft.php,5.42,7.1,8.77,3.35,38.1,0.27,,,,,,,,,0.01,0.0,0.0
2024,16,fantasypros_api,STD,TE,Zach Ertz,zach ertz,FA,11689,11247.0,zach-ertz.php,4.96,6.84,8.72,3.76,34.17,0.26,,,,,,,,,0.02,0.0,0.0
2024,16,fantasypros_api,STD,TE,Jake Ferguson,jake ferguson,DAL,22718,15799.0,jake-ferguson.php,4.83,6.61,8.4,3.57,36.66,0.21,,,,,,,,,0.04,0.0,0.0
2024,16,fantasypros_api,STD,TE,Dalton Schultz,dalton schultz,HOU,17349,13772.0,dalton-schultz.php,4.53,6.33,8.14,3.61,36.36,0.16,,,,,,,,,0.04,0.0,0.0
2024,16,fantasypros_api,STD,TE,Juwan Johnson,juwan johnson,NO,19562,14861.0,juwan-johnson.php,4.62,6.22,7.83,3.21,33.49,0.22,,,,,,,,,0.01,0.0,0.0
2024,16,fantasypros_api,STD,TE,Kyle Pitts Sr.,kyle pitts,ATL,20164,15329.0,kyle-pitts.php,4.72,6.13,7.53,2.81,35.32,0.21,,,,,,,,,0.04,0.0,0.0
2024,16,fantasypros_api,STD,TE,Noah Gray,noah gray,KC,19539,15337.0,noah-gray.php,4.4,5.78,7.15,2.75,30.61,0.23,,,,,,,,,0.01,0.0,0.0
2024,16,fantasypros_api,STD,TE,Mike Gesicki,mike gesicki,CIN,17272,13672.0,mike-gesicki.php,4.34,5.7,7.06,2.73,29.02,0.24,,,,,,,,,0.01,0.0,0.0
2024,16,fantasypros_api,STD,TE,Chig Okonkwo,chig okonkwo,WAS,23982,15889.0,chigoziem-okonkwo.php,3.76,5.22,6.68,2.92,29.91,0.14,,,,,,,,,0.04,0.0,0.0
2024,16,fantasypros_api,STD,TE,Isaiah Likely,isaiah likely,NYG,23781,15798.0,isaiah-likely.php,4.37,5.5,6.63,2.26,27.76,0.27,,,,,,,,,0.01,0.0,0.0
2024,16,fantasypros_api,STD,TE,Cole Kmet,cole kmet,CHI,19229,14867.0,cole-kmet.php,3.8,5.19,6.59,2.79,28.62,0.17,,,,,,,,,0.04,0.0,0.0
2024,16,fantasypros_api,STD,TE,Stone Smartt,stone smartt,PHI,24621,16113.0,stone-smartt.php,3.95,5.24,6.54,2.59,27.85,0.2,,,,,,,,,0.01,0.0,0.0
2024,16,fantasypros_api,STD,TE,Noah Fant,noah fant,NO,17527,14137.0,noah-fant.php,3.67,5.1,6.52,2.86,29.37,0.13,,,,,,,,,0.01,0.0,0.0
2024,16,fantasypros_api,STD,TE,Austin Hooper,austin hooper,ATL,15581,12677.0,austin-hooper.php,3.76,5.11,6.46,2.71,27.74,0.17,,,,,,,,,0.01,0.0,0.0
2024,16,fantasypros_api,STD,TE,Daniel Bellinger,daniel bellinger,TEN,24238,15873.0,daniel-bellinger.php,3.19,4.51,5.83,2.64,25.48,0.11,,,,,,,,,0.01,0.0,0.0
2024,16,fantasypros_api,STD,TE,Foster Moreau,foster moreau,HOU,18397,14239.0,foster-moreau.php,3.33,4.56,5.79,2.46,25.27,0.14,,,,,,,,,0.01,0.0,0.0
2024,16,fantasypros_api,STD,TE,Grant Calcaterra,grant calcaterra,PHI,24180,15804.0,grant-calcaterra.php,3.33,4.54,5.76,2.44,23.11,0.17,,,,,,,,,0.01,0.0,0.0
2024,16,fantasypros_api,STD,TE,Michael Mayer,michael mayer,LV,23056,16212.0,michael-mayer.php,3.27,4.39,5.51,2.25,24.19,0.15,,,,,,,,,0.01,0.0,0.0
2024,16,fantasypros_api,STD,TE,Ja'Tavion Sanders,jatavion sanders,CAR,24334,16643.0,jatavion-sanders.php,3.19,4.32,5.44,2.25,23.46,0.14,,,,,,,,,0.01,0.0,0.0
2024,16,fantasypros_api,STD,TE,Tyler Conklin,tyler conklin,DET,17598,13675.0,tyler-conklin.php,2.63,3.62,4.61,1.99,19.86,0.11,,,,,,,,,0.01,0.0,0.0
2024,16,fantasypros_api,STD,TE,Ko Kieft,ko kieft,TB,24568,15929.0,ko-kieft.php,2.54,3.4,4.26,1.72,17.8,0.13,,,,,,,,,0.01,0.0,0.0
2024,16,fantasypros_api,STD,TE,Payne Durham,payne durham,TB,25346,16218.0,payne-durham.php,2.52,3.39,4.26,1.74,17.8,0.13,,,,,,,,,0.01,0.0,0.0
2024,16,fantasypros_api,STD,TE,Tommy Tremble,tommy tremble,CAR,22795,15332.0,tommy-tremble.php,2.47,3.34,4.2,1.73,17.95,0.12,,,,,,,,,0.01,0.0,0.0
2024,16,fantasypros_api,STD,TE,Hayden Hurst,hayden hurst,FA,17283,13680.0,hayden-hurst.php,2.07,2.98,3.88,1.82,15.78,0.08,,,,,,,,,0.01,0.0,0.0
2024,16,fantasypros_api,STD,TE,Tyler Higbee,tyler higbee,LAR,15623,12678.0,tyler-higbee.php,2.31,3.1,3.88,1.57,15.73,0.13,,,,,,,,,0.01,0.0,0.0
2024,16,fantasypros_api,STD,TE,Josh Oliver,josh oliver,MIN,18487,14209.0,josh-oliver.php,2.18,2.86,3.54,1.36,15.01,0.12,,,,,,,,,0.01,0.0,0.0
2024,16,fantasypros_api,STD,TE,Lucas Krull,lucas krull,DEN,24240,15970.0,lucas-krull.php,1.95,2.63,3.32,1.37,14.15,0.09,,,,,,,,,0.01,0.0,0.0
2024,16,fantasypros_api,STD,TE,Dawson Knox,dawson knox,BUF,18631,14143.0,dawson-knox.php,2.03,2.61,3.18,1.15,13.06,0.12,,,,,,,,,0.01,0.0,0.0
2024,16,fantasypros_api,STD,TE,Drew Sample,drew sample,CIN,18561,14146.0,drew-sample.php,1.82,2.49,3.17,1.35,11.9,0.11,,,,,,,,,0.01,0.0,0.0
2024,16,fantasypros_api,STD,TE,Josh Whyle,josh whyle,GB,22923,16312.0,josh-whyle.php,1.73,2.4,3.08,1.35,12.8,0.08,,,,,,,,,0.01,0.0,0.0
2024,16,fantasypros_api,STD,TE,Irv Smith Jr.,irv smith,FA,18610,14141.0,irv-smith-jr.php,1.65,2.35,3.05,1.41,12.49,0.07,,,,,,,,,0.01,0.0,0.0
2024,16,fantasypros_api,STD,TE,Adam Trautman,adam trautman,DEN,19423,14870.0,adam-trautman.php,1.66,2.31,2.97,1.32,11.72,0.08,,,,,,,,,0.01,0.0,0.0
2024,16,fantasypros_api,STD,TE,AJ Barner,aj barner,SEA,26335,16723.0,aj-barner.php,1.59,2.2,2.81,1.22,12.16,0.06,,,,,,,,,0.01,0.0,0.0
2024,16,fantasypros_api,STD,TE,Jeremy Ruckert,jeremy ruckert,NYJ,23742,15796.0,jeremy-ruckert.php,1.61,2.21,2.81,1.2,11.79,0.07,,,,,,,,,0.01,0.0,0.0
2024,16,fantasypros_api,STD,TE,Kylen Granson,kylen granson,TEN,22841,15419.0,kylen-granson.php,1.69,2.25,2.81,1.12,13.55,0.06,,,,,,,,,0.01,0.0,0.0
2024,16,fantasypros_api,STD,TE,Jordan Akins,jordan akins,FA,17415,13753.0,jordan-akins.php,1.61,2.19,2.77,1.16,11.7,0.08,,,,,,,,,0.01,0.0,0.0
2024,16,fantasypros_api,STD,TE,Colby Parkinson,colby parkinson,LAR,19372,14871.0,colby-parkinson.php,1.72,2.23,2.73,1.01,11.79,0.09,,,,,,,,,0.0,0.0,0.0
2024,16,fantasypros_api,STD,TE,Ben Sinnott,ben sinnott,WAS,26310,16644.0,ben-sinnott.php,1.57,2.1,2.62,1.04,10.35,0.09,,,,,,,,,0.0,0.0,0.0
2024,16,fantasypros_api,STD,TE,Cam Grandy,cam grandy,CIN,26429,16979.0,cam-grandy.php,1.47,1.97,2.46,1.0,9.78,0.09,,,,,,,,,0.01,0.0,0.0
2024,16,fantasypros_api,STD,TE,Luke Schoonmaker,luke schoonmaker,DAL,25267,16221.0,luke-schoonmaker.php,1.45,1.87,2.29,0.84,9.94,0.08,,,,,,,,,0.01,0.0,0.0
2024,16,fantasypros_api,STD,TE,Luke Farrell,luke farrell,SF,19501,15335.0,luke-farrell.php,1.2,1.67,2.14,0.94,8.86,0.05,,,,,,,,,0.01,0.0,0.0
2024,16,fantasypros_api,STD,TE,Devin Culp,devin culp,TB,26440,16796.0,devin-culp.php,1.25,1.65,2.06,0.82,8.56,0.07,,,,,,,,,0.0,0.0,0.0
2024,16,fantasypros_api,STD,TE,Durham Smythe,durham smythe,BAL,17508,13676.0,durham-smythe.php,1.13,1.58,2.03,0.9,7.79,0.06,,,,,,,,,0.01,0.0,0.0
2024,16,fantasypros_api,STD,TE,John Bates,john bates,WAS,22833,15344.0,john-bates.php,1.09,1.54,1.99,0.9,8.38,0.04,,,,,,,,,0.01,0.0,0.0
2024,16,fantasypros_api,STD,TE,Darnell Washington,darnell washington,PIT,22967,16216.0,darnell-washington.php,1.14,1.55,1.95,0.82,9.23,0.04,,,,,,,,,0.01,0.0,0.0
2024,16,fantasypros_api,STD,TE,Nick Vannett,nick vannett,LAR,15645,12680.0,nick-vannett.php,1.02,1.45,1.89,0.87,7.29,0.05,,,,,,,,,0.01,0.0,0.0
2024,16,fantasypros_api,STD,TE,Elijah Higgins,elijah higgins,ARI,23119,16333.0,elijah-higgins.php,1.06,1.44,1.81,0.75,7.45,0.05,,,,,,,,,0.0,0.0,0.0
2024,16,fantasypros_api,STD,TE,Tucker Fisk,tucker fisk,FA,24921,16557.0,tucker-fisk.php,0.98,1.33,1.68,0.7,5.95,0.07,,,,,,,,,0.0,0.0,0.0
2024,16,fantasypros_api,STD,TE,Julian Hill,julian hill,NE,25824,16425.0,julian-hill.php,0.94,1.3,1.66,0.72,5.92,0.06,,,,,,,,,0.01,0.0,0.0
2024,16,fantasypros_api,STD,TE,Luke Musgrave,luke musgrave,GB,25282,16215.0,luke-musgrave.php,1.02,1.33,1.64,0.63,7.16,0.05,,,,,,,,,0.0,0.0,0.0
2024,16,fantasypros_api,STD,TE,Mo Alie-Cox,mo alie-cox,IND,16579,13246.0,mo-alie-cox.php,1.0,1.29,1.57,0.56,6.34,0.06,,,,,,,,,0.01,0.0,0.0
2024,16,fantasypros_api,STD,TE,Blake Whiteheart,blake whiteheart,CLE,25657,16940.0,blake-whiteheart.php,0.86,1.19,1.53,0.68,6.46,0.04,,,,,,,,,0.0,0.0,0.0
2024,16,fantasypros_api,STD,TE,Eric Saubert,eric saubert,SEA,16706,13315.0,eric-saubert.php,0.88,1.19,1.51,0.63,6.12,0.05,,,,,,,,,0.0,0.0,0.0
2024,16,fantasypros_api,STD,TE,Charlie Woerner,charlie woerner,ATL,19665,14984.0,charlie-woerner.php,0.85,1.15,1.45,0.6,5.77,0.05,,,,,,,,,0.01,0.0,0.0
2024,16,fantasypros_api,STD,TE,Brock Wright,brock wright,DET,23341,15626.0,brock-wright.php,0.86,1.12,1.38,0.52,5.57,0.05,,,,,,,,,0.0,0.0,0.0
2024,16,fantasypros_api,STD,TE,Will Mallory,will mallory,IND,23821,16220.0,will-mallory.php,0.75,0.99,1.24,0.49,5.27,0.04,,,,,,,,,0.0,0.0,0.0
2024,16,fantasypros_api,STD,TE,Davis Allen,davis allen,LAR,23761,16219.0,davis-allen.php,0.7,0.94,1.17,0.47,4.65,0.04,,,,,,,,,0.0,0.0,0.0
2024,16,fantasypros_api,STD,TE,Tip Reiman,tip reiman,ARI,26432,16706.0,tip-reiman.php,0.69,0.93,1.17,0.48,4.81,0.04,,,,,,,,,0.01,0.0,0.0
2024,16,fantasypros_api,STD,TE,Kenny Yeboah,kenny yeboah,FA,22815,15339.0,kenny-yeboah.php,0.74,0.93,1.12,0.39,4.06,0.06,,,,,,,,,0.0,0.0,0.0
2024,16,fantasypros_api,STD,TE,Drew Ogletree,drew ogletree,IND,24561,15916.0,andrew-ogletree.php,0.67,0.89,1.1,0.44,4.58,0.04,,,,,,,,,0.0,0.0,0.0
2024,16,fantasypros_api,STD,TE,MyCole Pruitt,mycole pruitt,FA,13964,12309.0,mycole-pruitt.php,0.63,0.85,1.06,0.43,4.11,0.04,,,,,,,,,0.0,0.0,0.0
2024,16,fantasypros_api,STD,TE,Brevyn Spann-Ford,brevyn spann-ford,DAL,26003,16647.0,brevyn-spann-ford.php,0.59,0.8,1.02,0.43,4.08,0.03,,,,,,,,,0.0,0.0,0.0
2024,16,fantasypros_api,STD,TE,Nate Adkins,nate adkins,DEN,25881,16474.0,nate-adkins.php,0.55,0.79,1.02,0.47,4.03,0.03,,,,,,,,,0.0,0.0,0.0
2024,16,fantasypros_api,STD,TE,Johnny Mundt,johnny mundt,PHI,16743,13940.0,johnny-mundt.php,0.53,0.72,0.91,0.38,3.72,0.03,,,,,,,,,0.0,0.0,0.0
2024,16,fantasypros_api,STD,TE,Pharaoh Brown,pharaoh brown,FA,16937,13994.0,pharaoh-brown.php,0.51,0.68,0.85,0.34,3.51,0.03,,,,,,,,,0.0,0.0,0.0
2024,16,fantasypros_api,STD,TE,Greg Dulcich,greg dulcich,MIA,23153,15797.0,greg-dulcich.php,0.37,0.51,0.65,0.28,2.82,0.02,,,,,,,,,0.0,0.0,0.0
2024,16,fantasypros_api,STD,TE,Gerald Everett,gerald everett,FA,16459,13236.0,gerald-everett.php,0.37,0.49,0.61,0.25,2.48,0.02,,,,,,,,,0.0,0.0,0.0
2024,16,fantasypros_api,STD,TE,Ben Sims,ben sims,MIA,25349,16483.0,ben-sims.php,0.37,0.48,0.6,0.23,2.45,0.02,,,,,,,,,0.0,0.0,0.0
2024,16,fantasypros_api,STD,TE,Hunter Long,hunter long,JAC,22783,15334.0,hunter-long.php,0.3,0.44,0.58,0.28,2.38,0.01,,,,,,,,,0.0,0.0,0.0
2024,16,fantasypros_api,STD,TE,Harrison Bryant,harrison bryant,SEA,19389,14875.0,harrison-bryant.php,0.3,0.41,0.51,0.21,2.14,0.02,,,,,,,,,0.0,0.0,0.0
2024,16,fantasypros_api,STD,TE,Josiah Deguara,josiah deguara,FA,19456,14876.0,josiah-deguara.php,0.26,0.37,0.49,0.23,1.98,0.01,,,,,,,,,0.0,0.0,0.0
2024,16,fantasypros_api,STD,TE,Chris Manhertz,chris manhertz,NYG,14014,12955.0,chris-manhertz.php,0.23,0.31,0.4,0.17,1.69,0.01,,,,,,,,,0.0,0.0,0.0
2024,16,fantasypros_api,STD,TE,Dallin Holker,dallin holker,FA,24732,16807.0,dallin-holker.php,0.2,0.29,0.38,0.18,1.64,0.01,,,,,,,,,0.0,0.0,0.0
2024,16,fantasypros_api,STD,TE,Jack Stoll,jack stoll,CLE,23193,15541.0,jack-stoll.php,0.24,0.31,0.38,0.14,1.5,0.02,,,,,,,,,0.0,0.0,0.0
2024,16,fantasypros_api,STD,TE,Quintin Morris,quintin morris,JAC,22820,15341.0,quintin-morris.php,0.23,0.3,0.36,0.13,1.33,0.02,,,,,,,,,0.0,0.0,0.0
2024,16,fantasypros_api,STD,TE,Connor Heyward,connor heyward,LV,24562,15800.0,connor-heyward.php,0.17,0.25,0.32,0.16,1.69,0.0,,,,,,,,,0.0,0.0,0.0
2024,16,fantasypros_api,STD,TE,Jaheim Bell,jaheim bell,PIT,24747,16646.0,jaheim-bell.php,0.19,0.25,0.3,0.12,1.29,0.01,,,,,,,,,0.0,0.0,0.0
2024,16,fantasypros_api,STD,TE,Shane Zylstra,shane zylstra,BUF,23461,15604.0,shane-zylstra.php,0.16,0.21,0.26,0.1,0.98,0.01,,,,,,,,,0.0,0.0,0.0
2024,16,fantasypros_api,STD,TE,Eric Tomlinson,eric tomlinson,FA,14339,13065.0,eric-tomlinson.php,0.12,0.17,0.22,0.11,0.87,0.01,,,,,,,,,0.0,0.0,0.0
2024,16,fantasypros_api,STD,TE,Tanner McLachlan,tanner mclachlan,FA,26352,16765.0,tanner-mclachlan.php,0.07,0.11,0.14,0.07,0.71,0.0,,,,,,,,,0.0,0.0,0.0
2024,16,fantasypros_api,STD,TE,Zach Davidson,zach davidson,FA,23394,15343.0,zach-davidson.php,0.09,0.11,0.14,0.06,0.57,0.01,,,,,,,,,0.0,0.0,0.0
2024,16,fantasypros_api,STD,TE,Albert Okwuegbunam Jr.,albert okwuegbunam,LV,18246,14873.0,albert-okwuegbunam.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,16,fantasypros_api,STD,TE,Anthony Firkser,anthony firkser,FA,16787,13919.0,anthony-firkser.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,16,fantasypros_api,STD,TE,Armani Rogers,armani rogers,FA,24242,15990.0,armani-rogers.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,16,fantasypros_api,STD,TE,Baylor Cupp,baylor cupp,FA,23137,16998.0,baylor-cupp.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,16,fantasypros_api,STD,TE,Ben Ellefson,ben ellefson,FA,19698,15088.0,ben-ellefson.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,16,fantasypros_api,STD,TE,Blake Bell,blake bell,FA,13966,12213.0,blake-bell.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,16,fantasypros_api,STD,TE,Brady Russell,brady russell,SEA,25731,16496.0,brady-russell.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,16,fantasypros_api,STD,TE,Brandon Dillon,brandon dillon,FA,18400,14665.0,brandon-dillon.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,16,fantasypros_api,STD,TE,Brayden Willis,brayden willis,SF,25469,16367.0,brayden-willis.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,16,fantasypros_api,STD,TE,Brycen Hopkins,brycen hopkins,FA,19234,14868.0,brycen-hopkins.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,16,fantasypros_api,STD,TE,Cameron Brate,cameron brate,FA,13470,12110.0,cameron-brate.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,16,fantasypros_api,STD,TE,Cameron Latu,cameron latu,PHI,24331,16217.0,cameron-latu.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,16,fantasypros_api,STD,TE,Cethan Carter,cethan carter,FA,16543,13369.0,cethan-carter.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,16,fantasypros_api,STD,TE,Charlie Kolar,charlie kolar,LAC,22756,15795.0,charlie-kolar.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,16,fantasypros_api,STD,TE,Chase Allen,chase allen,FA,19462,,chase-allen-te.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,16,fantasypros_api,STD,TE,Chris Myarick,chris myarick,FA,19098,15620.0,chris-myarick.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,16,fantasypros_api,STD,TE,C.J. Uzomah,cj uzomah,FA,14084,12317.0,cj-uzomah.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,16,fantasypros_api,STD,TE,Cole Fotheringham,cole fotheringham,FA,24886,16435.0,cole-fotheringham.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,16,fantasypros_api,STD,TE,Cole Turner,cole turner,MIA,23727,15803.0,cole-turner.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,16,fantasypros_api,STD,TE,Colson Yankoff,colson yankoff,WAS,26576,16898.0,colson-yankoff.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,16,fantasypros_api,STD,TE,Curtis Hodges,curtis hodges,FA,24630,16406.0,curtis-hodges.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,16,fantasypros_api,STD,TE,Dan Arnold,dan arnold,FA,17143,13880.0,dan-arnold.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,16,fantasypros_api,STD,TE,Darrell Daniels,darrell daniels,FA,16582,13396.0,darrell-daniels.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,16,fantasypros_api,STD,TE,Darren Waller,darren waller,FA,14104,12263.0,darren-waller.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,16,fantasypros_api,STD,TE,David Martin-Robinson,david martin-robinson,TEN,26922,16831.0,david-martin-robinson.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,16,fantasypros_api,STD,TE,David Wells,david wells,FA,17443,14355.0,david-wells.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,16,fantasypros_api,STD,TE,Devin Asiasi,devin asiasi,FA,19435,14936.0,devin-asiasi.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,16,fantasypros_api,STD,TE,Donald Parham Jr.,donald parham,FA,18835,14341.0,donald-parham.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,16,fantasypros_api,STD,TE,E.J. Jenkins,ej jenkins,PHI,25756,16919.0,ej-jenkins.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,16,fantasypros_api,STD,TE,Garrett Griffin,garrett griffin,FA,16252,13546.0,garrett-griffin.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,16,fantasypros_api,STD,TE,Geoff Swaim,geoff swaim,FA,14164,12378.0,geoff-swaim.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,16,fantasypros_api,STD,TE,Giovanni Ricci,giovanni ricci,FA,19756,15054.0,giovanni-ricci.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,16,fantasypros_api,STD,TE,Hunter Kampmoyer,hunter kampmoyer,FA,23386,,hunter-kampmoyer.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,16,fantasypros_api,STD,TE,Ian Thomas,ian thomas,LV,17387,13678.0,ian-thomas.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,16,fantasypros_api,STD,TE,Jack Westover,jack westover,NE,26436,16839.0,jack-westover.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,16,fantasypros_api,STD,TE,Jacob Hollister,jacob hollister,FA,16527,13391.0,jacob-hollister.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,16,fantasypros_api,STD,TE,Jake Tonges,jake tonges,SF,24778,16036.0,jake-tonges.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,16,fantasypros_api,STD,TE,Jalen Wydermyer,jalen wydermyer,FA,23145,15793.0,jalen-wydermyer.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,16,fantasypros_api,STD,TE,James Mitchell,james mitchell,CAR,23174,15909.0,james-mitchell.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,16,fantasypros_api,STD,TE,Jared Pinkney,jared pinkney,FA,19250,14872.0,jared-pinkney.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,16,fantasypros_api,STD,TE,Jesper Horsted,jesper horsted,FA,18482,14752.0,jesper-horsted.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,16,fantasypros_api,STD,TE,Jesse James,jesse james,FA,13959,12211.0,jesse-james.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,16,fantasypros_api,STD,TE,Jimmy Graham,jimmy graham,FA,9712,9925.0,jimmy-graham.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,16,fantasypros_api,STD,TE,Jody Fortson Jr.,jody fortson,FA,18831,15070.0,joe-fortson.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,16,fantasypros_api,STD,TE,John FitzPatrick,john fitzpatrick,FA,24181,15925.0,john-fitzpatrick.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
